zip,arealand_zcta,geoid,arealand_part
66937,360953804,2073950,553959
66938,323250046,2014475,1742016
66939,277499336,2016025,695833
66940,179552617,2016625,747156
66941,322950056,2021600,727421
66942,247079388,2023825,640134
66943,240063575,2028625,1171690
66944,241382969,2029400,887327
66945,261936863,2029875,1552307
66946,132741350,2032650,190295
66948,320435226,2034975,758842
66949,297853800,2034350,2523733
66949,297853800,2035475,1063913
66951,477834471,2036550,867920
66952,630917031,2039100,835137
66953,181913725,2041425,878067
66955,137414092,2044150,576475
66956,519670504,2044300,2525562
66958,199497748,2048450,371591
66959,140318807,2049150,481027
66960,163390041,2049350,414427
66961,4229694,2051550,4229694
66962,141704766,2054200,799808
66963,200500875,2058450,450125
66964,131141961,2059000,603159
66966,239247140,2051550,1637013
66966,239247140,2063350,1219796
66967,614314377,2065925,3282826
66968,343532138,2075825,2517401
66970,91478608,2076250,301658
67001,59802633,2001775,1487738
67002,97055992,2001800,25610185
67002,97055992,2003300,1072298
67003,624836194,2001975,8255870
67004,274608786,2002250,1807690
67005,377251421,2002300,24131049
67005,377251421,2054560,2363791
67005,377251421,2065550,2689269
67008,289039349,2003050,1239365
67009,357290065,2003100,1642237
67010,269244880,2003300,9914560
67012,44627417,2004925,1435201
67013,197914140,2005500,2150497
67016,1559485,2006125,786120
67017,165594323,2006175,3620036
67018,166811932,2007775,1310530
67019,269501977,2009250,1339030
67019,269501977,2079950,4078442
67020,327837251,2009575,2296775
67021,95528443,2009800,438297
67022,473834845,2009900,2768404
67023,367786433,2010125,454154
67024,577056540,2011450,1952832
67025,292041252,2012775,6003920
67026,249295498,2013925,5017970
67028,491548599,2014525,589031
67029,1060658366,2014700,6635968
67030,105356875,2015100,3458707
67030,105356875,2062375,2530886
67031,301052424,2015325,2555879
67035,576600999,2016775,1184987
67035,576600999,2055225,266192
67036,106141783,2017000,214290
67037,138850121,2017800,26616900
67037,138850121,2079000,929843
67038,364888949,2017925,718589
67039,279797434,2018400,2750323
67041,367326,2020050,367326
67042,668629983,2020075,23724380
67045,1160097611,2021800,5930952
67047,378359927,2022775,570162
67050,121315325,2025375,2705088
67051,199598229,2026200,891538
67052,134178147,2026725,13204119
67052,134178147,2079000,2027993
67053,980418,2026750,980418
67054,573217532,2028675,4633266
67055,329350,2028700,329350
67056,219609524,2029600,3490923
67056,219609524,2050475,1761205
67057,374094361,2030000,712624
67058,531536804,2001975,89310
67058,531536804,2030175,4203447
67059,676083991,2030825,1275150
67060,72626216,2031125,10605418
67061,290522482,2031150,1535447
67062,81427254,2031600,9233213
67063,346488016,2032275,6318994
67065,193943038,2034550,648460
67066,125090410,2034625,1232231
67067,12089265,2005337,677004
67067,12089265,2036225,7750243
67068,731323831,2036950,9293461
67070,268539113,2037125,2870460
67071,387405412,2037875,6227486
67072,301659100,2038775,562477
67073,79096807,2039225,834723
67074,443476216,2039450,1893878
67101,39328054,2044200,22636923
67101,39328054,2079000,606472
67103,142124234,2045275,767072
67103,142124234,2076475,3037519
67104,852269417,2045500,3104090
67105,156149420,2046450,342595
67106,127735064,2046925,11501075
67106,127735064,2079000,2559860
67107,300105925,2048800,4063009
67108,183859888,2048900,3800030
67109,488553460,2049075,1661429
67110,140545124,2049100,7965343
67111,161610032,2049250,595065
67112,188069719,2049400,531698
67114,613674579,2020050,77937
67114,613674579,2050475,35800080
67114,613674579,2051225,45664
67117,3477994,2050475,185380
67117,3477994,2051225,2317743
67118,226832146,2051600,1040495
67119,197625462,2053850,2346904
67120,100615363,2049100,3592065
67120,100615363,2055175,916067
67122,334255346,2055750,9594417
67123,136147585,2057300,607769
67124,718144115,2016675,447942
67124,718144115,2034625,468909
67124,718144115,2057625,19974343
67127,458767050,2057850,2400886
67131,112904611,2060400,1035365
67132,222689115,2061100,3290913
67133,108401473,2001800,1181112
67133,108401473,2061250,5842306
67134,186698286,2063275,466499
67135,268200082,2063800,4231291
67137,206558765,2014275,310335
67137,206558765,2064050,1268949
67138,262832377,2064325,728621
67140,350270974,2033500,1439660
67140,350270974,2066650,2587867
67142,298292297,2067250,1349378
67143,320437347,2069275,378183
67144,121908745,2071125,2368271
67146,200582808,2071950,1410773
67147,268308454,2024975,638886
67147,268308454,2036225,7553172
67147,268308454,2054450,10443564
67147,268308454,2073250,16617206
67149,144273954,2074025,425880
67150,47173112,2074625,806086
67151,83164024,2075200,806729
67152,605700509,2076475,16675185
67154,188764436,2078050,1064030
67155,686330280,2079550,458646
67156,646490205,2050425,951375
67156,646490205,2079950,24783268
67159,209123377,2080925,578522
67202,2500977,2079000,2500977
67203,18550518,2079000,18550518
67204,41649187,2054450,2399935
67204,41649187,2073250,1788410
67204,41649187,2079000,27804686
67205,43700219,2044200,1551347
67205,43700219,2079000,28241462
67206,27170088,2019300,341349
67206,27170088,2079000,21459218
67207,26984321,2019300,493069
67207,26984321,2079000,19862567
67208,12901146,2019300,163655
67208,12901146,2079000,12737491
67209,31836429,2079000,31565048
67210,32092441,2043675,7642032
67210,32092441,2079000,6311404
67211,13128472,2079000,13128472
67212,32432132,2079000,30134534
67213,17013057,2079000,17013057
67214,13844992,2079000,13844992
67215,44501566,2079000,14977093
67216,31720007,2051810,1390211
67216,31720007,2079000,25139521
67217,37367120,2031125,1541541
67217,37367120,2079000,28933020
67218,12900564,2079000,12843167
67219,37480306,2036225,303996
67219,37480306,2054450,12752983
67219,37480306,2079000,16484695
67220,18621149,2005337,5134660
67220,18621149,2079000,13189201
67221,3266726,2043675,3100297
67221,3266726,2079000,166429
67223,9419252,2044200,1033336
67223,9419252,2079000,1060407
67226,63894899,2005337,11707847
67226,63894899,2079000,24227915
67228,32210881,2079000,1918716
67230,25278106,2001800,164066
67230,25278106,2079000,14160542
67232,7970934,2079000,465099
67235,27965058,2079000,16197623
67260,513488,2079000,513488
67301,556783638,2033875,19863657
67301,556783638,2069725,2166500
67301,556783638,2076175,444657
67330,158542111,2001550,4932659
67332,66508974,2004350,343312
67333,139728815,2010375,3502763
67333,139728815,2071925,16372
67334,1099107,2012675,1099107
67335,327977766,2012925,5191081
67335,327977766,2054675,3361354
67336,236412941,2012950,3532610
67337,381488030,2014600,24258450
67337,381488030,2017150,2554528
67340,2085914,2017150,1365874
67341,54011254,2017675,3903360
67342,176314914,2019900,1019246
67344,432534909,2020250,875895
67345,109845925,2020300,1883473
67346,309995867,2028800,1204198
67347,160791267,2030700,407119
67349,607779370,2033250,1825427
67351,112297775,2014600,266394
67351,112297775,2040250,650610
67352,280419618,2042650,3043400
67353,219269695,2047600,867839
67354,147229999,2048825,1662974
67355,60235253,2050750,959461
67356,314018445,2037375,579299
67356,314018445,2053450,6120252
67357,509807923,2054675,24173666
67357,509807923,2066800,2571563
67360,118804978,2055525,838203
67361,622381722,2020125,504891
67361,622381722,2063750,2126274
67363,2866444,2069725,2866444
67364,1166554,2071925,1166554
67401,652683004,2004575,589952
67401,652683004,2037200,2087382
67401,652683004,2045875,432211
67401,652683004,2062700,66338641
67410,812887642,2000125,12333588
67410,812887642,2017875,1269152
67410,812887642,2044225,415371
67416,179411619,2002850,604944
67416,179411619,2008450,539287
67416,179411619,2045875,569988
67417,176903385,2003425,262692
67418,302211655,2004225,577264
67420,1089172643,2002600,3043271
67420,1089172643,2005775,10143801
67420,1089172643,2063650,652528
67420,1089172643,2065650,19770
67422,150735404,2006075,1088980
67423,170397007,2006500,516345
67425,562282961,2008575,1489502
67427,155416629,2009700,590590
67428,297357647,2010475,1286981
67430,255242904,2011175,2605958
67431,318559536,2012550,2416162
67432,934941879,2013625,8264003
67432,934941879,2033700,875394
67432,934941879,2051700,131690
67436,295814902,2017600,1534852
67437,317729333,2018500,2899616
67438,163522118,2019050,451674
67439,586897287,2020500,6198490
67441,101883352,2021425,1735176
67442,116812420,2022900,2871777
67443,229709618,2025200,1292874
67444,425787755,2024550,496169
67444,425787755,2026075,1516931
67445,292502974,2026375,858766
67446,360074005,2026500,1128450
67447,201122699,2028425,505140
67448,545261032,2010675,440560
67448,545261032,2029250,968591
67448,545261032,2061550,2586648
67449,418617877,2031400,12498244
67449,418617877,2038800,154572
67450,129599196,2032850,1114133
67451,365970207,2033075,1006263
67451,365970207,2049525,4266514
67452,323641849,2033525,544949
67454,99603133,2035950,3051328
67455,748915903,2041300,3243945
67456,370225989,2041375,4748276
67456,370225989,2066100,286683
67457,255608098,2041575,1010157
67458,185519649,2042575,368404
67459,193978910,2042800,654042
67460,588400092,2020975,12378360
67460,588400092,2043950,19280820
67464,293470041,2044925,1248402
67466,386390039,2046950,1941162
67467,720610844,2000225,6580260
67467,720610844,2047075,4747884
67467,720610844,2076550,3616533
67468,105969823,2048225,876978
67470,141787675,2050300,461889
67470,141787675,2062700,414695
67473,641131180,2053325,3985090
67474,252352369,2057100,677036
67475,72722672,2058375,753864
67476,7845986,2061550,7845986
67478,4635534,2065650,645734
67480,429520384,2050600,1183167
67480,429520384,2066275,2230248
67481,468855398,2069775,997834
67482,254249,2069925,254249
67483,229388509,2070000,461153
67484,355383852,2016700,461200
67484,355383852,2070250,999196
67485,297246445,2070675,653302
67487,253317862,2074525,1286685
67490,390483025,2079675,1549882
67491,184934491,2079850,521540
67492,76913325,2080350,411476
67501,486886987,2033625,38994640
67501,486886987,2066750,417535
67501,486886987,2080750,1612789
67502,189914187,2033625,24665676
67502,189914187,2070357,2655774
67502,189914187,2079425,763929
67505,7135389,2066750,6945055
67510,142862303,2000100,693335
67511,173363219,2000825,609864
67512,83097960,2000950,400761
67513,140033727,2001050,671845
67514,208017553,2002325,3194292
67516,421027357,2004775,1164113
67519,222447296,2005825,1064562
67520,287077918,2006950,686250
67521,428755759,2008675,513174
67522,148124568,2009200,1854424
67523,382243715,2009275,673541
67524,159730004,2012650,719762
67525,322348099,2004950,10453360
67525,322348099,2013425,871850
67525,322348099,2052175,10355202
67526,559911120,2020425,3422413
67529,277711470,2025750,1392395
67530,616769387,2028300,27190354
67543,220894543,2030725,2011919
67543,220894543,2080750,5371527
67544,553625366,2004950,5375490
67544,553625366,2032550,3003965
67544,553625366,2069525,256927
67545,120991248,2033400,323371
67546,359182264,2034275,1994660
67547,763654805,2037075,3355667
67548,310274944,2037500,2683339
67550,787887281,2038700,6241409
67550,787887281,2058300,107153
67552,470180558,2039725,814836
67553,290890,2040400,290890
67554,456049074,2043525,6697805
67556,503815053,2043700,2583167
67557,378601455,2043850,2585247
67560,861440271,2049925,3769403
67561,176980299,2050525,3354977
67563,272507703,2052200,711971
67564,211105747,2025050,239787
67564,211105747,2052750,410676
67565,263599404,2025050,678499
67565,263599404,2053525,810548
67566,147469125,2054700,803399
67567,244740245,2054875,730094
67568,150656819,2056725,583659
67570,354966850,2057700,1491783
67572,548167665,2058500,908974
67573,193568799,2058550,803698
67574,298322813,2061600,498643
67575,461084566,2061775,934049
67575,461084566,2070625,334360
67576,823960670,2062275,5035762
67576,823960670,2064100,665174
67578,539215179,2067775,2370493
67579,529408279,2068200,4639021
67581,294929884,2069800,749019
67583,593949987,2038500,256513
67583,593949987,2057675,1127244
67583,593949987,2071800,1152573
67584,657840707,2072650,631714
67601,931911340,2011025,2547913
67601,931911340,2031100,22385624
67601,931911340,2049200,5969435
67621,165527832,2000550,645296
67622,341742607,2001425,1566021
67623,442720663,2001600,801416
67625,284436651,2007825,671320
67625,284436651,2050550,2278574
67626,246520590,2009225,3591018
67627,2035416,2011025,2035416
67628,113612396,2011325,462020
67629,249043050,2013675,1089443
67631,430062655,2014900,605890
67632,163640870,2016975,493431
67634,278590988,2018325,879160
67635,279701979,2018600,2336483
67637,893644704,2020450,4291933
67638,187987733,2026000,660526
67639,170196997,2026325,693510
67640,298606769,2027000,619494
67642,647649904,2032175,2599815
67643,458124852,2035375,694023
67644,235986280,2037275,2369943
67645,753626294,2019875,429559
67645,753626294,2039400,1247281
67646,491089086,2042100,3885814
67647,203379335,2042600,1065024
67648,469355512,2043150,1575713
67649,218247336,2043250,860014
67650,386832590,2048275,1238690
67651,556908293,2014575,1339677
67651,556908293,2049425,1093498
67653,455009178,2050925,2578463
67654,904236780,2051500,4942742
67656,334610634,2052225,4147806
67657,301261358,2054125,694919
67658,238833173,2054325,638818
67661,963352770,2055675,4391623
67661,963352770,2067175,386619
67661,963352770,2068750,1527880
67661,963352770,2080400,5200850
67663,865719779,2014575,608263
67663,865719779,2056150,3098496
67663,865719779,2081025,466723
67664,244735386,2057525,381979
67664,244735386,2068750,185241
67665,842607430,2061825,12579809
67667,322040,2063425,322040
67669,828428607,2068350,4286828
67671,328684248,2073775,1552164
67672,811869279,2074450,4618959
67673,262671307,2074575,973899
67675,255319484,2080450,553182
67701,1165641512,2014650,9274105
67701,1165641512,2039700,289986
67730,991083294,2003150,2752920
67731,844288516,2006825,5869491
67732,876653561,2008425,669358
67733,504985803,2019925,1823194
67734,242241976,2026050,864317
67735,1670251150,2026875,11655263
67736,582432609,2027125,628363
67737,455174406,2027200,1197861
67738,677530895,2028900,1273862
67739,328069820,2031475,816405
67740,1090747453,2033350,2226992
67741,390207446,2035975,675559
67743,394656288,2039700,2323020
67744,393931500,2043175,975897
67745,631911564,2043750,567668
67747,362193201,2048025,1391049
67748,1083509824,2051825,4979992
67749,1158258459,2052000,4946631
67751,222042968,2054400,815841
67752,642948311,2058250,2603709
67753,669635335,2045750,302225
67753,669635335,2059125,677130
67756,1621878261,2062175,2218591
67757,517241349,2063875,785262
67758,1163235727,2064375,2337881
67761,1079922069,2074750,1040344
67762,596737402,2028412,113916325
67762,596737402,2076675,6838326
67764,1450451623,2061875,1830970
67764,1450451623,2080075,674768
67801,952901461,2018250,38114038
67801,952901461,2023890,48613
67801,952901461,2079625,5836085
67831,1143486314,2002675,4379602
67834,515694723,2009000,1489942
67835,1252642081,2013275,2984008
67836,267138301,2015400,1196248
67837,564534686,2015475,603443
67838,204754112,2017225,1245564
67839,1547757118,2018050,2245945
67840,83093251,2021350,2921974
